,Content ID,Reaction Type,Datetime,Content Type,Category,Sentiment,Score,Score for each category,
233,5118e9c5-1377-4cc5-a486-65b35b7b7b76,scared,31-10-2020 21:46,GIF,science,negative,15,71168,
234,5118e9c5-1377-4cc5-a486-65b35b7b7b76,heart,12-10-2020 09:40,GIF,science,positive,60,71168,
235,5118e9c5-1377-4cc5-a486-65b35b7b7b76,want,12-12-2020 12:22,GIF,science,positive,70,71168,
236,5118e9c5-1377-4cc5-a486-65b35b7b7b76,like,09-01-2021 16:37,GIF,science,positive,50,71168,
237,5118e9c5-1377-4cc5-a486-65b35b7b7b76,hate,23-08-2020 04:39,GIF,science,negative,5,71168,
238,5118e9c5-1377-4cc5-a486-65b35b7b7b76,love,22-12-2020 04:20,GIF,science,positive,65,71168,
239,5118e9c5-1377-4cc5-a486-65b35b7b7b76,disgust,07-11-2020 08:49,GIF,science,negative,0,71168,
240,5118e9c5-1377-4cc5-a486-65b35b7b7b76,adore,17-04-2021 22:45,GIF,science,positive,72,71168,
241,5118e9c5-1377-4cc5-a486-65b35b7b7b76,scared,21-04-2021 00:21,GIF,science,negative,15,71168,
242,5118e9c5-1377-4cc5-a486-65b35b7b7b76,intrigued,19-07-2020 10:33,GIF,science,positive,45,71168,
243,5118e9c5-1377-4cc5-a486-65b35b7b7b76,intrigued,06-07-2020 02:08,GIF,science,positive,45,71168,
244,5118e9c5-1377-4cc5-a486-65b35b7b7b76,love,26-03-2021 05:42,GIF,science,positive,65,71168,
245,0be59876-d70c-486c-8e0b-a06bef7a2cd6,cherish,13-09-2020 11:24,GIF,tennis,positive,70,50339,
246,0be59876-d70c-486c-8e0b-a06bef7a2cd6,worried,28-01-2021 21:06,GIF,tennis,negative,12,50339,
247,0be59876-d70c-486c-8e0b-a06bef7a2cd6,indifferent,20-01-2021 01:15,GIF,tennis,neutral,20,50339,
248,0be59876-d70c-486c-8e0b-a06bef7a2cd6,super love,03-09-2020 01:15,GIF,tennis,positive,75,50339,
249,0be59876-d70c-486c-8e0b-a06bef7a2cd6,worried,09-01-2021 10:46,GIF,tennis,negative,12,50339,
250,0be59876-d70c-486c-8e0b-a06bef7a2cd6,indifferent,19-09-2020 22:29,GIF,tennis,neutral,20,50339,
251,0be59876-d70c-486c-8e0b-a06bef7a2cd6,super love,29-05-2021 07:21,GIF,tennis,positive,75,50339,
252,0be59876-d70c-486c-8e0b-a06bef7a2cd6,worried,15-05-2021 19:04,GIF,tennis,negative,12,50339,
253,0be59876-d70c-486c-8e0b-a06bef7a2cd6,intrigued,15-08-2020 12:27,GIF,tennis,positive,45,50339,
254,0be59876-d70c-486c-8e0b-a06bef7a2cd6,disgust,31-03-2021 15:51,GIF,tennis,negative,0,50339,
255,0be59876-d70c-486c-8e0b-a06bef7a2cd6,peeking,15-02-2021 03:32,GIF,tennis,neutral,35,50339,
256,0be59876-d70c-486c-8e0b-a06bef7a2cd6,scared,29-03-2021 19:03,GIF,tennis,negative,15,50339,
257,0be59876-d70c-486c-8e0b-a06bef7a2cd6,scared,29-07-2020 10:40,GIF,tennis,negative,15,50339,
258,0be59876-d70c-486c-8e0b-a06bef7a2cd6,hate,08-05-2021 13:47,GIF,tennis,negative,5,50339,
259,0be59876-d70c-486c-8e0b-a06bef7a2cd6,heart,06-11-2020 02:36,GIF,tennis,positive,60,50339,
260,0be59876-d70c-486c-8e0b-a06bef7a2cd6,super love,25-07-2020 16:31,GIF,tennis,positive,75,50339,
261,0be59876-d70c-486c-8e0b-a06bef7a2cd6,worried,04-12-2020 00:56,GIF,tennis,negative,12,50339,
262,0be59876-d70c-486c-8e0b-a06bef7a2cd6,super love,22-09-2020 02:08,GIF,tennis,positive,75,50339,
263,0be59876-d70c-486c-8e0b-a06bef7a2cd6,hate,05-07-2020 05:50,GIF,tennis,negative,5,50339,
264,0be59876-d70c-486c-8e0b-a06bef7a2cd6,want,20-10-2020 12:11,GIF,tennis,positive,70,50339,
265,0be59876-d70c-486c-8e0b-a06bef7a2cd6,heart,11-01-2021 06:02,GIF,tennis,positive,60,50339,
266,0be59876-d70c-486c-8e0b-a06bef7a2cd6,want,28-02-2021 07:51,GIF,tennis,positive,70,50339,
267,0be59876-d70c-486c-8e0b-a06bef7a2cd6,intrigued,06-12-2020 13:45,GIF,tennis,positive,45,50339,
268,0be59876-d70c-486c-8e0b-a06bef7a2cd6,peeking,05-05-2021 09:54,GIF,tennis,neutral,35,50339,
269,0be59876-d70c-486c-8e0b-a06bef7a2cd6,interested,27-08-2020 18:36,GIF,tennis,positive,30,50339,
270,0be59876-d70c-486c-8e0b-a06bef7a2cd6,heart,15-10-2020 01:29,GIF,tennis,positive,60,50339,
271,0be59876-d70c-486c-8e0b-a06bef7a2cd6,peeking,15-01-2021 11:33,GIF,tennis,neutral,35,50339,
272,0be59876-d70c-486c-8e0b-a06bef7a2cd6,intrigued,01-03-2021 20:26,GIF,tennis,positive,45,50339,
273,0be59876-d70c-486c-8e0b-a06bef7a2cd6,peeking,28-11-2020 02:11,GIF,tennis,neutral,35,50339,
274,0be59876-d70c-486c-8e0b-a06bef7a2cd6,heart,26-06-2020 19:05,GIF,tennis,positive,60,50339,
275,0be59876-d70c-486c-8e0b-a06bef7a2cd6,cherish,30-12-2020 13:37,GIF,tennis,positive,70,50339,
276,0be59876-d70c-486c-8e0b-a06bef7a2cd6,super love,14-02-2021 21:15,GIF,tennis,positive,75,50339,
277,0be59876-d70c-486c-8e0b-a06bef7a2cd6,cherish,27-03-2021 20:07,GIF,tennis,positive,70,50339,
278,0be59876-d70c-486c-8e0b-a06bef7a2cd6,dislike,23-08-2020 07:38,GIF,tennis,negative,10,50339,
279,0be59876-d70c-486c-8e0b-a06bef7a2cd6,heart,09-11-2020 08:23,GIF,tennis,positive,60,50339,
280,0be59876-d70c-486c-8e0b-a06bef7a2cd6,hate,12-05-2021 20:45,GIF,tennis,negative,5,50339,
281,0be59876-d70c-486c-8e0b-a06bef7a2cd6,hate,15-04-2021 13:23,GIF,tennis,negative,5,50339,
282,0be59876-d70c-486c-8e0b-a06bef7a2cd6,peeking,16-08-2020 22:58,GIF,tennis,neutral,35,50339,
283,0be59876-d70c-486c-8e0b-a06bef7a2cd6,disgust,11-09-2020 16:22,GIF,tennis,negative,0,50339,
284,0be59876-d70c-486c-8e0b-a06bef7a2cd6,intrigued,13-04-2021 01:43,GIF,tennis,positive,45,50339,
285,0be59876-d70c-486c-8e0b-a06bef7a2cd6,cherish,13-12-2020 15:59,GIF,tennis,positive,70,50339,
286,0be59876-d70c-486c-8e0b-a06bef7a2cd6,dislike,03-12-2020 08:08,GIF,tennis,negative,10,50339,
287,0be59876-d70c-486c-8e0b-a06bef7a2cd6,disgust,13-10-2020 16:31,GIF,tennis,negative,0,50339,
288,0be59876-d70c-486c-8e0b-a06bef7a2cd6,want,04-12-2020 10:04,GIF,tennis,positive,70,50339,
289,0be59876-d70c-486c-8e0b-a06bef7a2cd6,peeking,25-01-2021 11:00,GIF,tennis,neutral,35,50339,
290,0be59876-d70c-486c-8e0b-a06bef7a2cd6,hate,04-05-2021 19:40,GIF,tennis,negative,5,50339,
291,0be59876-d70c-486c-8e0b-a06bef7a2cd6,disgust,23-07-2020 19:31,GIF,tennis,negative,0,50339,
292,81abd65a-3b76-4574-a0a7-db6bf7184ae2,love,06-01-2021 06:08,video,food,positive,65,66676,
293,81abd65a-3b76-4574-a0a7-db6bf7184ae2,worried,21-10-2020 03:48,video,food,negative,12,66676,
294,81abd65a-3b76-4574-a0a7-db6bf7184ae2,worried,23-02-2021 22:36,video,food,negative,12,66676,
295,81abd65a-3b76-4574-a0a7-db6bf7184ae2,super love,26-01-2021 01:00,video,food,positive,75,66676,
296,81abd65a-3b76-4574-a0a7-db6bf7184ae2,peeking,18-12-2020 14:07,video,food,neutral,35,66676,
297,81abd65a-3b76-4574-a0a7-db6bf7184ae2,indifferent,23-05-2021 23:27,video,food,neutral,20,66676,
298,81abd65a-3b76-4574-a0a7-db6bf7184ae2,worried,31-10-2020 03:17,video,food,negative,12,66676,
299,81abd65a-3b76-4574-a0a7-db6bf7184ae2,indifferent,20-02-2021 20:02,video,food,neutral,20,66676,
300,81abd65a-3b76-4574-a0a7-db6bf7184ae2,super love,28-10-2020 13:14,video,food,positive,75,66676,
301,81abd65a-3b76-4574-a0a7-db6bf7184ae2,peeking,30-08-2020 00:08,video,food,neutral,35,66676,
302,81abd65a-3b76-4574-a0a7-db6bf7184ae2,disgust,08-12-2020 13:12,video,food,negative,0,66676,
303,81abd65a-3b76-4574-a0a7-db6bf7184ae2,scared,04-11-2020 21:06,video,food,negative,15,66676,
304,81abd65a-3b76-4574-a0a7-db6bf7184ae2,scared,24-08-2020 13:48,video,food,negative,15,66676,
305,81abd65a-3b76-4574-a0a7-db6bf7184ae2,disgust,05-01-2021 13:15,video,food,negative,0,66676,
306,81abd65a-3b76-4574-a0a7-db6bf7184ae2,adore,28-02-2021 09:21,video,food,positive,72,66676,
307,81abd65a-3b76-4574-a0a7-db6bf7184ae2,dislike,22-09-2020 04:09,video,food,negative,10,66676,
308,81abd65a-3b76-4574-a0a7-db6bf7184ae2,disgust,08-11-2020 02:43,video,food,negative,0,66676,
309,81abd65a-3b76-4574-a0a7-db6bf7184ae2,love,26-10-2020 11:48,video,food,positive,65,66676,
310,81abd65a-3b76-4574-a0a7-db6bf7184ae2,heart,04-11-2020 14:58,video,food,positive,60,66676,
311,81abd65a-3b76-4574-a0a7-db6bf7184ae2,love,31-05-2021 01:24,video,food,positive,65,66676,
312,81abd65a-3b76-4574-a0a7-db6bf7184ae2,peeking,07-03-2021 06:31,video,food,neutral,35,66676,
313,81abd65a-3b76-4574-a0a7-db6bf7184ae2,intrigued,17-06-2021 23:27,video,food,positive,45,66676,
314,81abd65a-3b76-4574-a0a7-db6bf7184ae2,intrigued,27-07-2020 23:54,video,food,positive,45,66676,
315,81abd65a-3b76-4574-a0a7-db6bf7184ae2,disgust,19-04-2021 01:45,video,food,negative,0,66676,
316,81abd65a-3b76-4574-a0a7-db6bf7184ae2,like,05-10-2020 13:55,video,food,positive,50,66676,
317,81abd65a-3b76-4574-a0a7-db6bf7184ae2,super love,28-09-2020 08:49,video,food,positive,75,66676,
318,81abd65a-3b76-4574-a0a7-db6bf7184ae2,dislike,25-02-2021 04:02,video,food,negative,10,66676,
319,81abd65a-3b76-4574-a0a7-db6bf7184ae2,heart,24-12-2020 22:31,video,food,positive,60,66676,
320,81abd65a-3b76-4574-a0a7-db6bf7184ae2,heart,15-06-2021 12:15,video,food,positive,60,66676,
321,81abd65a-3b76-4574-a0a7-db6bf7184ae2,dislike,03-05-2021 23:10,video,food,negative,10,66676,
322,81abd65a-3b76-4574-a0a7-db6bf7184ae2,intrigued,12-02-2021 04:23,video,food,positive,45,66676,
323,81abd65a-3b76-4574-a0a7-db6bf7184ae2,adore,31-08-2020 00:39,video,food,positive,72,66676,
324,81abd65a-3b76-4574-a0a7-db6bf7184ae2,indifferent,11-01-2021 08:47,video,food,neutral,20,66676,
325,81abd65a-3b76-4574-a0a7-db6bf7184ae2,super love,02-08-2020 20:28,video,food,positive,75,66676,
326,81abd65a-3b76-4574-a0a7-db6bf7184ae2,disgust,18-10-2020 12:49,video,food,negative,0,66676,
327,81abd65a-3b76-4574-a0a7-db6bf7184ae2,peeking,28-03-2021 08:08,video,food,neutral,35,66676,
328,81abd65a-3b76-4574-a0a7-db6bf7184ae2,super love,11-02-2021 04:02,video,food,positive,75,66676,
329,81abd65a-3b76-4574-a0a7-db6bf7184ae2,heart,12-08-2020 23:43,video,food,positive,60,66676,
330,81abd65a-3b76-4574-a0a7-db6bf7184ae2,scared,07-01-2021 02:48,video,food,negative,15,66676,
331,81abd65a-3b76-4574-a0a7-db6bf7184ae2,interested,27-10-2020 03:58,video,food,positive,30,66676,
332,81abd65a-3b76-4574-a0a7-db6bf7184ae2,scared,19-02-2021 00:55,video,food,negative,15,66676,
333,81abd65a-3b76-4574-a0a7-db6bf7184ae2,super love,08-06-2021 10:45,video,food,positive,75,66676,
334,81abd65a-3b76-4574-a0a7-db6bf7184ae2,like,18-10-2020 04:17,video,food,positive,50,66676,
335,81abd65a-3b76-4574-a0a7-db6bf7184ae2,super love,05-11-2020 13:54,video,food,positive,75,66676,
336,81abd65a-3b76-4574-a0a7-db6bf7184ae2,intrigued,16-08-2020 12:12,video,food,positive,45,66676,
337,81abd65a-3b76-4574-a0a7-db6bf7184ae2,scared,14-10-2020 14:55,video,food,negative,15,66676,
338,81abd65a-3b76-4574-a0a7-db6bf7184ae2,peeking,01-04-2021 12:04,video,food,neutral,35,66676,
339,81abd65a-3b76-4574-a0a7-db6bf7184ae2,like,25-09-2020 06:17,video,food,positive,50,66676,
340,e6ee2244-9382-49a9-8cbf-fa54aaaa2392,intrigued,03-03-2021 18:40,audio,travel,positive,45,64880,
341,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,interested,30-10-2020 03:52,GIF,fitness,positive,30,55323,
342,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,like,12-02-2021 05:48,GIF,fitness,positive,50,55323,
343,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,disgust,08-02-2021 03:28,GIF,fitness,negative,0,55323,
344,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,interested,02-04-2021 07:49,GIF,fitness,positive,30,55323,
345,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,worried,30-06-2020 05:53,GIF,fitness,negative,12,55323,
346,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,worried,22-10-2020 23:10,GIF,fitness,negative,12,55323,
347,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,indifferent,16-06-2021 13:46,GIF,fitness,neutral,20,55323,
348,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,cherish,10-08-2020 13:42,GIF,fitness,positive,70,55323,
349,f332d362-dc48-46c2-a64b-641157c0987e,adore,26-07-2020 19:34,GIF,soccer,positive,72,57783,
350,f332d362-dc48-46c2-a64b-641157c0987e,interested,12-12-2020 15:31,GIF,soccer,positive,30,57783,
351,f332d362-dc48-46c2-a64b-641157c0987e,want,21-08-2020 15:22,GIF,soccer,positive,70,57783,
352,f332d362-dc48-46c2-a64b-641157c0987e,indifferent,31-05-2021 20:37,GIF,soccer,neutral,20,57783,
353,f332d362-dc48-46c2-a64b-641157c0987e,indifferent,14-02-2021 06:00,GIF,soccer,neutral,20,57783,
354,f332d362-dc48-46c2-a64b-641157c0987e,disgust,15-02-2021 20:35,GIF,soccer,negative,0,57783,
355,a2e93b29-9259-4092-a4d7-62d5e823bb74,hate,08-09-2020 14:01,video,public speaking,negative,5,49264,
356,a2e93b29-9259-4092-a4d7-62d5e823bb74,worried,28-10-2020 07:37,video,public speaking,negative,12,49264,
357,a2e93b29-9259-4092-a4d7-62d5e823bb74,interested,21-11-2020 19:53,video,public speaking,positive,30,49264,
358,a2e93b29-9259-4092-a4d7-62d5e823bb74,scared,16-10-2020 22:41,video,public speaking,negative,15,49264,
359,a2e93b29-9259-4092-a4d7-62d5e823bb74,hate,08-01-2021 12:46,video,public speaking,negative,5,49264,
360,a2e93b29-9259-4092-a4d7-62d5e823bb74,want,07-09-2020 06:55,video,public speaking,positive,70,49264,
361,a2e93b29-9259-4092-a4d7-62d5e823bb74,hate,26-01-2021 16:14,video,public speaking,negative,5,49264,
362,a2e93b29-9259-4092-a4d7-62d5e823bb74,worried,15-09-2020 22:47,video,public speaking,negative,12,49264,
363,a2e93b29-9259-4092-a4d7-62d5e823bb74,love,09-11-2020 00:34,video,public speaking,positive,65,49264,
364,a2e93b29-9259-4092-a4d7-62d5e823bb74,like,03-09-2020 13:36,video,public speaking,positive,50,49264,
365,a2e93b29-9259-4092-a4d7-62d5e823bb74,indifferent,01-02-2021 04:49,video,public speaking,neutral,20,49264,
366,a2e93b29-9259-4092-a4d7-62d5e823bb74,want,14-04-2021 18:36,video,public speaking,positive,70,49264,
367,a2e93b29-9259-4092-a4d7-62d5e823bb74,love,12-01-2021 11:57,video,public speaking,positive,65,49264,
368,a2e93b29-9259-4092-a4d7-62d5e823bb74,dislike,02-11-2020 22:53,video,public speaking,negative,10,49264,
369,a2e93b29-9259-4092-a4d7-62d5e823bb74,heart,08-03-2021 00:05,video,public speaking,positive,60,49264,
370,a2e93b29-9259-4092-a4d7-62d5e823bb74,want,14-09-2020 05:11,video,public speaking,positive,70,49264,
371,a2e93b29-9259-4092-a4d7-62d5e823bb74,dislike,28-07-2020 09:50,video,public speaking,negative,10,49264,
372,a2e93b29-9259-4092-a4d7-62d5e823bb74,want,30-06-2020 01:25,video,public speaking,positive,70,49264,
373,a2e93b29-9259-4092-a4d7-62d5e823bb74,adore,26-01-2021 19:53,video,public speaking,positive,72,49264,
374,a2e93b29-9259-4092-a4d7-62d5e823bb74,cherish,30-06-2020 07:10,video,public speaking,positive,70,49264,
375,a2e93b29-9259-4092-a4d7-62d5e823bb74,adore,19-05-2021 16:20,video,public speaking,positive,72,49264,
376,a2e93b29-9259-4092-a4d7-62d5e823bb74,want,11-03-2021 23:55,video,public speaking,positive,70,49264,
377,a2e93b29-9259-4092-a4d7-62d5e823bb74,want,17-10-2020 22:39,video,public speaking,positive,70,49264,
378,a2e93b29-9259-4092-a4d7-62d5e823bb74,adore,12-04-2021 17:12,video,public speaking,positive,72,49264,
379,a2e93b29-9259-4092-a4d7-62d5e823bb74,hate,25-11-2020 01:57,video,public speaking,negative,5,49264,
380,a2e93b29-9259-4092-a4d7-62d5e823bb74,disgust,09-06-2021 09:41,video,public speaking,negative,0,49264,
381,a2e93b29-9259-4092-a4d7-62d5e823bb74,peeking,20-05-2021 17:51,video,public speaking,neutral,35,49264,
382,a2e93b29-9259-4092-a4d7-62d5e823bb74,hate,30-09-2020 18:09,video,public speaking,negative,5,49264,
383,a2e93b29-9259-4092-a4d7-62d5e823bb74,super love,07-10-2020 16:03,video,public speaking,positive,75,49264,
384,a2e93b29-9259-4092-a4d7-62d5e823bb74,scared,07-10-2020 01:24,video,public speaking,negative,15,49264,
385,a2e93b29-9259-4092-a4d7-62d5e823bb74,scared,11-01-2021 16:13,video,public speaking,negative,15,49264,
386,a2e93b29-9259-4092-a4d7-62d5e823bb74,disgust,26-12-2020 06:13,video,public speaking,negative,0,49264,
387,a2e93b29-9259-4092-a4d7-62d5e823bb74,disgust,15-06-2021 17:31,video,public speaking,negative,0,49264,
388,a2e93b29-9259-4092-a4d7-62d5e823bb74,scared,21-05-2021 09:25,video,public speaking,negative,15,49264,
389,a2e93b29-9259-4092-a4d7-62d5e823bb74,intrigued,14-11-2020 15:11,video,public speaking,positive,45,49264,
390,a2e93b29-9259-4092-a4d7-62d5e823bb74,super love,05-05-2021 15:38,video,public speaking,positive,75,49264,
391,a2e93b29-9259-4092-a4d7-62d5e823bb74,interested,17-08-2020 10:08,video,public speaking,positive,30,49264,
392,a2e93b29-9259-4092-a4d7-62d5e823bb74,intrigued,31-12-2020 05:53,video,public speaking,positive,45,49264,
393,9b3a6d30-48e8-476c-82be-9031524bd04d,disgust,21-11-2020 03:14,video,food,negative,0,66676,
394,9b3a6d30-48e8-476c-82be-9031524bd04d,hate,05-10-2020 18:00,video,food,negative,5,66676,
395,9b3a6d30-48e8-476c-82be-9031524bd04d,cherish,28-05-2021 15:20,video,food,positive,70,66676,
396,9b3a6d30-48e8-476c-82be-9031524bd04d,hate,12-01-2021 12:14,video,food,negative,5,66676,
397,9b3a6d30-48e8-476c-82be-9031524bd04d,scared,20-02-2021 00:07,video,food,negative,15,66676,
398,9b3a6d30-48e8-476c-82be-9031524bd04d,intrigued,14-07-2020 21:01,video,food,positive,45,66676,
399,9b3a6d30-48e8-476c-82be-9031524bd04d,worried,05-06-2021 10:04,video,food,negative,12,66676,
400,9b3a6d30-48e8-476c-82be-9031524bd04d,want,23-03-2021 01:55,video,food,positive,70,66676,
401,9b3a6d30-48e8-476c-82be-9031524bd04d,cherish,18-05-2021 09:52,video,food,positive,70,66676,
402,9b3a6d30-48e8-476c-82be-9031524bd04d,scared,31-08-2020 05:22,video,food,negative,15,66676,
403,9b3a6d30-48e8-476c-82be-9031524bd04d,like,04-06-2021 16:57,video,food,positive,50,66676,
404,9b3a6d30-48e8-476c-82be-9031524bd04d,disgust,01-01-2021 11:23,video,food,negative,0,66676,
405,9b3a6d30-48e8-476c-82be-9031524bd04d,dislike,29-05-2021 04:16,video,food,negative,10,66676,
406,9b3a6d30-48e8-476c-82be-9031524bd04d,interested,18-07-2020 10:43,video,food,positive,30,66676,
407,9b3a6d30-48e8-476c-82be-9031524bd04d,adore,07-11-2020 01:54,video,food,positive,72,66676,
408,9b3a6d30-48e8-476c-82be-9031524bd04d,like,11-08-2020 12:01,video,food,positive,50,66676,
409,9b3a6d30-48e8-476c-82be-9031524bd04d,dislike,24-07-2020 18:23,video,food,negative,10,66676,
410,9b3a6d30-48e8-476c-82be-9031524bd04d,scared,08-10-2020 08:38,video,food,negative,15,66676,
411,9b3a6d30-48e8-476c-82be-9031524bd04d,indifferent,05-02-2021 13:05,video,food,neutral,20,66676,
412,9b3a6d30-48e8-476c-82be-9031524bd04d,indifferent,09-11-2020 03:05,video,food,neutral,20,66676,
413,9b3a6d30-48e8-476c-82be-9031524bd04d,interested,26-07-2020 10:36,video,food,positive,30,66676,
414,9b3a6d30-48e8-476c-82be-9031524bd04d,like,19-05-2021 04:30,video,food,positive,50,66676,
415,9b3a6d30-48e8-476c-82be-9031524bd04d,super love,15-11-2020 22:53,video,food,positive,75,66676,
416,9b3a6d30-48e8-476c-82be-9031524bd04d,worried,04-02-2021 13:45,video,food,negative,12,66676,
417,9b3a6d30-48e8-476c-82be-9031524bd04d,intrigued,01-08-2020 23:38,video,food,positive,45,66676,
418,9b3a6d30-48e8-476c-82be-9031524bd04d,super love,22-09-2020 17:07,video,food,positive,75,66676,
419,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,adore,21-05-2021 12:47,video,tennis,positive,72,50339,
420,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,peeking,25-02-2021 12:05,video,tennis,neutral,35,50339,
421,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,disgust,10-04-2021 09:41,video,tennis,negative,0,50339,
422,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,worried,06-04-2021 19:56,video,tennis,negative,12,50339,
423,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,worried,05-04-2021 16:42,video,tennis,negative,12,50339,
424,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,disgust,14-12-2020 12:53,video,tennis,negative,0,50339,
425,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,heart,06-03-2021 10:03,video,tennis,positive,60,50339,
426,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,hate,12-10-2020 01:42,video,tennis,negative,5,50339,
427,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,like,14-11-2020 10:25,video,tennis,positive,50,50339,
428,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,scared,07-06-2021 12:44,video,tennis,negative,15,50339,
429,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,hate,13-02-2021 13:45,video,tennis,negative,5,50339,
430,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,love,08-05-2021 11:21,video,tennis,positive,65,50339,
431,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,scared,20-11-2020 19:09,video,tennis,negative,15,50339,
432,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,want,18-07-2020 03:52,video,tennis,positive,70,50339,
433,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,love,27-08-2020 15:23,video,tennis,positive,65,50339,
434,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,dislike,29-09-2020 02:49,video,tennis,negative,10,50339,
435,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,like,17-08-2020 14:29,video,tennis,positive,50,50339,
436,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,want,16-08-2020 17:45,video,tennis,positive,70,50339,
437,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,like,06-07-2020 00:08,video,tennis,positive,50,50339,
438,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,heart,22-07-2020 01:15,video,tennis,positive,60,50339,
439,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,scared,16-05-2021 13:24,video,tennis,negative,15,50339,
440,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,love,20-05-2021 22:09,video,tennis,positive,65,50339,
441,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,hate,11-02-2021 08:54,video,tennis,negative,5,50339,
442,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,intrigued,03-08-2020 17:58,video,tennis,positive,45,50339,
443,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,want,18-09-2020 16:29,video,tennis,positive,70,50339,
444,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,hate,27-03-2021 08:58,video,tennis,negative,5,50339,
445,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,dislike,13-07-2020 21:02,video,tennis,negative,10,50339,
446,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,super love,19-01-2021 03:07,video,tennis,positive,75,50339,
447,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,want,30-04-2021 06:11,video,tennis,positive,70,50339,
448,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,like,04-04-2021 01:34,video,tennis,positive,50,50339,
449,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,indifferent,03-02-2021 18:41,video,tennis,neutral,20,50339,
